# line thread mrep count
1 1 skip_list 0
2 1 cuckoo 0
3 1 prefixhash 0
4 1 hash_linkedlist 0
6 2 skip_list 0
7 2 cuckoo 0
8 2 prefixhash 0
9 2 hash_linkedlist 0
11 4 skip_list 0
12 4 cuckoo 0
13 4 prefixhash 0
14 4 hash_linkedlist 0
16 8 skip_list 0
17 8 cuckoo 0
18 8 prefixhash 0
19 8 hash_linkedlist 0
21 16 skip_list 0
22 16 cuckoo 0
23 16 prefixhash 0
24 16 hash_linkedlist 0
