# line thread mrep count
1 1 skip_list 59985
2 1 cuckoo 63350
3 1 prefix_hash 75428
4 1 hash_linkedlist 101548
6 2 skip_list 248737
7 2 cuckoo 128375
8 2 prefix_hash 298934
9 2 hash_linkedlist 129789
11 4 skip_list 181776
12 4 cuckoo 234712
13 4 prefix_hash 180020
14 4 hash_linkedlist 482366
16 8 skip_list 922651
17 8 cuckoo 846712
18 8 prefix_hash 1039522
19 8 hash_linkedlist 1050084
21 16 skip_list 787916
22 16 cuckoo 1446770
23 16 prefix_hash 2005323
24 16 hash_linkedlist 1587382
